,id,query,place_id,house_number,road,neighbourhood,city,county,state,postcode
18897,2832100215,"47.7297,-122.32700000000001",156451034,13925,Par Place Northeast,NA,Seattle,King County,Washington,98125
18898,1980200015,"47.7339,-122.36",155663740,121,Northwest 145th Street,NA,Seattle,King County,Washington,98177
18899,1825049013,"47.6583,-122.344",159308663,1112,North 42nd Street,NA,Seattle,King County,Washington,98103
18900,7550800015,"47.6727,-122.395",155063901,2847,Northwest 61st Street,Sunset Hill,Seattle,King County,Washington,98107
18901,8682230760,"47.7112,-122.03299999999999",296144576,23059,Northeast 126th Street,NA,NA,King County,Washington,98053
18902,8645511500,"47.4672,-122.175",230732032,1654,Monroe Avenue Southeast,Tiffany Park,NA,King County,Washington,98058
18903,8567450220,"47.7385,-121.965",296135054,15378,279th Place Northeast,NA,NA,King County,Washington,98019
18904,1556200205,"47.6075,-122.295",161589910,541,29th Avenue,NA,Seattle,King County,Washington,98122
18905,9476200580,"47.4914,-122.186",233029730,554,Windsor Place NE,Highlands Park,NA,King County,Washington,98056
18906,8965410150,"47.559,-122.118",296120621,4891,167th Avenue Southeast,NA,Bellevue,King County,Washington,98006
18907,5031300011,"47.3213,-122.18700000000001",233589603,31316,116th Avenue Southeast,NA,NA,King County,Washington,98092
18908,5101408735,"47.7037,-122.32",156718189,10316,8th Avenue Northeast,NA,Seattle,King County,Washington,98125
18909,2623069010,"47.4536,-122.009",233277102,24817,Southeast 165th Street,NA,NA,King County,Washington,98027
18910,2624089040,"47.5375,-121.742",296054111,44711,Southeast 70th Street,NA,NA,King County,Washington,98065
18911,3345700165,"47.527,-122.193",233998349,3935,Monterey Place Northeast,NA,NA,King County,Washington,98056
18912,379000051,"47.3984,-122.301",167645061,22621,26th Avenue South,Pacific Ridge,NA,King County,Washington,98198
18913,871000155,"47.6524,-122.404",156409716,3601,36th Avenue West,Carleton Park,Seattle,King County,Washington,98199
18914,7852020580,"47.5337,-121.867",296068408,7313,Dogwood Lane Southeast,Fairway,NA,King County,Washington,98065
18915,7298050110,"47.3018,-122.34200000000001",232911027,530,Southwest 336th Street,NA,NA,King County,Washington,98023
18916,2114700615,"47.5329,-122.348",159659335,7760,10th Avenue Southwest,Highland Park,Seattle,King County,Washington,98106
18917,809001965,"47.6364,-122.351",157481013,321,Newton Street,NA,Seattle,King County,Washington,98109
18918,9557200090,"47.5392,-122.39",156249103,7106,Sylvan Lane Southwest,Morgan Junction,Seattle,King County,Washington,98136
18919,5126210360,"47.3932,-121.988",234132564,23220,264th Avenue Southeast,NA,NA,King County,Washington,98038
18920,3528000210,"47.6674,-122.055",171736941,6804,214th Avenue Northeast,NA,NA,King County,Washington,98053
18921,424059052,"47.593,-122.165",296069109,1826,132nd Place Southeast,Woodridge,Bellevue,King County,Washington,98005
18922,594000115,"47.3979,-122.465",296108446,23204,Vashon Highway Southwest,NA,NA,King County,Washington,98070
18923,2207100740,"47.5974,-122.149",296072432,14259,Lake Hills Boulevard,NA,Bellevue,King County,Washington,98007
18924,7784000100,"47.4947,-122.369",235693374,12048,Standring Court Southwest,Seola Beach,NA,King County,Washington,98146
18925,3732800495,"47.556999999999995,-122.30799999999999",157332489,4977,19th Avenue South,South Seattle,Seattle,King County,Washington,98108
18926,2025059131,"47.6322,-122.20299999999999",296073517,10276,Northeast 24th Street,Ashwood,Bellevue,King County,Washington,98004
18927,6699000740,"47.3724,-122.105",232059068,17720,Southeast 257th Street,Woodcreek,NA,King County,Washington,98042
18928,8651610580,"47.6378,-122.065",296155849,3002,205th Place Northeast,NA,NA,King County,Washington,98074
18929,5412300100,"47.3748,-122.18",230415378,25304,120th Place Southeast,NA,NA,King County,Washington,98030
18930,8096600100,"47.7675,-122.226",232684881,19057,86th Avenue Northeast,NA,Bothell,King County,Washington,98011
18931,722079015,"47.4032,-121.963",231978816,22210,286th Avenue Southeast,NA,NA,King County,Washington,98038
18932,339350150,"47.6862,-122.09299999999999",172326808,9507,Northeast 95th Court,NA,NA,King County,Washington,98052-2866
18933,2560805440,"47.3787,-122.323",230159020,24824,Marine View Drive South,Zenith,NA,King County,Washington,98198
18934,7131300047,"47.5158,-122.26700000000001",161559844,9640,52nd Avenue South,Rainier Beach,Seattle,King County,Washington,98118
18935,3459600180,"47.562,-122.146",296133852,4699,146th Place Southeast,NA,Bellevue,King County,Washington,98006
18936,7663700663,"47.7312,-122.3",157878298,14034,26th Avenue Northeast,Kenwood,Seattle,King County,Washington,98125
18937,5415350770,"47.5303,-122.14299999999999",113034027,NA,Southeast 79th Place,NA,NA,King County,Washington,98056-1330
18938,3083000940,"47.5753,-122.303",159005684,3116,23rd Avenue South,NA,Seattle,King County,Washington,98144
18939,1670400090,"47.4772,-122.26899999999999",251383895,13945,53rd Avenue South,NA,NA,King County,Washington,98168
18940,2781250610,"47.349,-122.024",221167553,23821,Southeast 282nd Street,Glacier Trails,NA,King County,Washington,98038
18941,3764500090,"47.6947,-122.19",179174983,11221,Northeast 106th Place,NA,NA,King County,Washington,98033
18942,7401000040,"47.7575,-122.352",296022911,615,North 178th Street,NA,NA,King County,Washington,98133
18943,4323700230,"47.6192,-122.055",296001202,1154,213th Place Northeast,NA,NA,King County,Washington,98074
18944,3500100047,"47.736999999999995,-122.3",296098336,2647,Northeast 150th Street,NA,NA,King County,Washington,98155
18945,3885807362,"47.6812,-122.196",179392734,625,8th Avenue,NA,NA,King County,Washington,98033
18946,7199340650,"47.6981,-122.12700000000001",296090594,15900,Northeast 109th Way,NA,NA,King County,Washington,98052
18947,5014000120,"47.5718,-122.395",160078073,3609,49th Avenue Southwest,Admiral,Seattle,King County,Washington,98116
18948,3758900037,"47.6993,-122.206",180887227,11025,101st Place Northeast,NA,NA,King County,Washington,98033
18949,2724201202,"47.4051,-122.296",173369797,21914,29th Avenue South,Pacific Ridge,NA,King County,Washington,98198
18950,7855600730,"47.5675,-122.16",296050215,13421,Southeast 43rd Place,NA,Bellevue,King County,Washington,98006
18951,7151700360,"47.6115,-122.287",156298261,936,36th Avenue,NA,Seattle,King County,Washington,98122
18952,3811300090,"47.4484,-122.194",229018159,10930,Southeast 172nd Street,NA,NA,King County,Washington,98055
18953,538000450,"47.3538,-122.025",219169222,27622,237th Place Southeast,Barklay Woods,NA,King County,Washington,98038
18954,6303400475,"47.508,-122.35799999999999",231911321,10617,18th Avenue Southwest,Shorewood,Seattle,King County,Washington,98146
18955,3388110230,"47.4963,-122.318",237660273,11844,12th Avenue South,NA,NA,King County,Washington,98168
18956,9834201215,"47.5702,-122.287",159023932,3646,Courtland Place South,NA,Seattle,King County,Washington,98144
18957,844000375,"47.3103,-122.006",211000249,NA,Baker Street,Lawson Hill Estates,Black Diamond,King County,Washington,98010
18958,3816700150,"47.7661,-122.262",248851461,18779,Kenlake Place Northeast,NA,NA,King County,Washington,98028
18959,7237301210,"47.3715,-122.126",230982643,16126,Southeast 258th Street,Fairfield,NA,King County,Washington,98042
18960,130000175,"47.7004,-122.287",159124253,3818,Northeast 98th Street,Alicia Park,Seattle,King County,Washington,98115
18961,9468200175,"47.6789,-122.351",155894177,534,North 68th Street,NA,Seattle,King County,Washington,98103
18962,8643200061,"47.3946,-122.31200000000001",169231263,1630,South 231st Place,Central Des Moines,NA,King County,Washington,98198
18963,7805460760,"47.5633,-122.111",296045219,4583,172nd Avenue Southeast,NA,Bellevue,King County,Washington,98006
18964,6713700155,"47.7628,-122.354",296088979,18396,Dayton Place North,NA,NA,King County,Washington,98133
18965,3236500220,"47.6012,-122.141",296145564,14899,Southeast 10th Place,NA,Bellevue,King County,Washington,98007
18966,3625049042,"47.6165,-122.236",296032825,7726,Overlake Drive West,Eastland,NA,King County,Washington,98039
18967,7935000450,"47.5497,-122.396",158488325,5921,Atlas Place Southwest,Morgan Junction,Seattle,King County,Washington,98136
18968,1324300018,"47.6543,-122.35600000000001",19622398,212,North 39th Street,NA,Seattle,King County,Washington,98103
18969,4123820450,"47.3738,-122.042",220670725,25408,Lake Wilderness Country Club Drive Southeast,Lake Wilderness Country Club,NA,King County,Washington,98038
18970,9325200120,"47.4349,-122.32799999999999",235568713,509,South 187th Lane,NA,NA,King County,Washington,98148
18971,3918400097,"47.7158,-122.366",156584832,11836,8th Avenue Northwest,NA,Seattle,King County,Washington,98177
18972,8126300410,"47.7061,-122.163",296139355,13399,Northeast 118th Court,NA,NA,King County,Washington,98052
18973,7227800040,"47.5094,-122.182",65949384,1918,Harrington Circle Northeast,NA,NA,King County,Washington,98056
18974,1020069042,"47.2332,-122.029",232471652,41025,236th Avenue Southeast,NA,NA,King County,Washington,98022
18975,3213200245,"47.6724,-122.266",156902432,6008,57th Avenue Northeast,Windermere,Seattle,King County,Washington,98115
18976,455000760,"47.6691,-122.36",156349498,220,Northwest 55th Street,NA,Seattle,King County,Washington,98107
18977,104510230,"47.3128,-122.351",230693532,32208,12th Place Southwest,NA,NA,King County,Washington,98023
18978,4140090110,"47.7682,-122.26100000000001",248369082,19216,Kenlake Place Northeast,NA,NA,King County,Washington,98028
18979,6072500490,"47.542,-122.176",296137081,6757,123rd Place Southeast,NA,Bellevue,King County,Washington,98006
18980,6705120100,"47.5429,-122.18799999999999",296090279,6799,114th Avenue Southeast,NA,Bellevue,King County,Washington,98006
18981,3764390100,"47.7155,-122.21799999999999",41936676,9205,Northeast 128th Lane,NA,NA,King County,Washington,98034
18982,2988800011,"47.4816,-122.23299999999999",230596849,13442,80th Avenue South,NA,Seattle,King County,Washington,98178
18983,1073100065,"47.7719,-122.337",296066760,1871,North 198th Street,NA,NA,King County,Washington,98133
18984,1136100062,"47.743,-122.131",296134804,15621,Northeast 160th Street,NA,NA,King County,Washington,98072
18985,3356402020,"47.2898,-122.251",232237243,316,9th Avenue North,NA,NA,King County,Washington,98001
18986,8039900180,"47.4861,-121.786",296010254,888,Riverside Drive Southeast,NA,NA,King County,Washington,98045
18987,4174600391,"47.5547,-122.29899999999999",156754899,5306,26th Avenue South,NA,Seattle,King County,Washington,98108
18988,6865200981,"47.6619,-122.34299999999999",156104258,1215,North 46th Street,NA,Seattle,King County,Washington,98103
18989,1236900090,"47.6736,-122.167",244871275,7805,130th Avenue Northeast,Snyders Corner,NA,King County,Washington,98033
18990,925069152,"47.6744,-122.05",170130840,21716,Northeast 79th Street,NA,NA,King County,Washington,98053
18991,9456200405,"47.3776,-122.315",230521910,1411,South 250th Street,Zenith,NA,King County,Washington,98198
18992,2420069220,"47.202,-121.994",232788937,1217,Porter Street,NA,NA,King County,Washington,98022
18993,6381501965,"47.7274,-122.305",157167020,13524,22nd Avenue Northeast,Kenwood,Seattle,King County,Washington,98125
18994,9191201325,"47.6698,-122.3",157076015,2511,Northeast 57th Street,Ravenna,Seattle,King County,Washington,98105
18995,9547202245,"47.678000000000004,-122.311",156629660,6811,16th Avenue Northeast,NA,Seattle,King County,Washington,98115
18996,1924069115,"47.5473,-122.09200000000001",296034124,18594,Southeast 64th Way,NA,NA,King County,Washington,98027
18997,8121200970,"47.7219,-122.109",296115688,13612,173rd Place Northeast,NA,NA,King County,Washington,98052
18998,323049176,"47.5158,-122.281",158757124,9670,41st Avenue South,NA,Seattle,King County,Washington,98118
18999,826079047,"47.754,-121.94200000000001",296138415,29875,Northeast 178th Place,NA,NA,King County,Washington,98019
19000,8078550610,"47.4045,-122.17399999999999",231349647,22104,124th Avenue Southeast,Hillshire Terrace,NA,King County,Washington,98031
19001,3904930530,"47.5753,-122.01700000000001",296020702,3700,242nd Avenue Southeast,NA,NA,King County,Washington,98029
19002,7504020970,"47.6316,-122.05",296156459,2374,Sahalee Drive East,NA,NA,King County,Washington,98074
19003,8642600090,"47.3973,-122.31200000000001",203730485,22812,17th Avenue South,Central Des Moines,NA,King County,Washington,98198
19004,2239000011,"47.7309,-122.33200000000001",155068007,14015,Corliss Avenue North,NA,Seattle,King County,Washington,98133
19005,9382200121,"47.4982,-122.348",236212244,1021,Southwest 117th Street,Mount View,NA,King County,Washington,98146
19006,7942601475,"47.6059,-122.31",157231235,352,17th Avenue,Little Saigon,Seattle,King County,Washington,98122
19007,7375300100,"47.5978,-122.116",52019727,NA,Lake to Lake Trail,Sammamish Heights,Bellevue,King County,Washington,99007
19008,7974200457,"47.6811,-122.288",22426806,3651,Northeast 73rd Street,Ravenna,Seattle,King County,Washington,98115
19009,923059206,"47.492,-122.166",233454938,3923,Northeast 6th Street,President Park,NA,King County,Washington,98056
19010,782700150,"47.7078,-121.915",296004347,31752,Northeast 123rd Street,NA,NA,King County,Washington,98019
19011,2144800146,"47.4865,-122.238",230957567,13010,76th Avenue South,Bryn Mawr,Seattle,King County,Washington,98178
19012,1337800220,"47.6304,-122.309",159431298,1161,18th Avenue East,NA,Seattle,King County,Washington,98112
19013,3530410081,"47.3785,-122.32",231142587,24829,11th Avenue South,Zenith,NA,King County,Washington,98198
19014,1525059198,"47.6501,-122.164",296002868,4570,132nd Avenue Northeast,NA,Bellevue,King County,Washington,98005
19015,8665000040,"47.4318,-122.286",233063824,3718,South 191st Place,NA,NA,King County,Washington,98188
19016,5016001619,"47.6239,-122.29700000000001",158515137,515,28th Avenue East,NA,Seattle,King County,Washington,98112
19017,826069184,"47.7573,-122.07",296049341,20016,Northeast 177th Street,NA,NA,King County,Washington,98077
19018,123039147,"47.5106,-122.365",232527518,10254,26th Avenue Southwest,NA,Seattle,King County,Washington,98146
19019,8089510150,"47.5441,-122.131",138673272,NA,156th Avenue Southeast,NA,Bellevue,King County,Washington,98006
19020,8818400450,"47.6636,-122.32600000000001",158701664,4714,Thackeray Place Northeast,Meridian,Seattle,King County,Washington,98105
19021,6324000115,"47.5829,-122.382",159793722,2315,Arch Place Southwest,Admiral,Seattle,King County,Washington,98116
19022,1133000694,"47.7254,-122.31",121065098,13314,17th Avenue Northeast,NA,Seattle,King County,Washington,98125
19023,4441300325,"47.695,-122.399",154328771,9025,Cyrus Avenue Northwest,North Beach,Seattle,King County,Washington,98117
19024,3288301010,"47.733999999999995,-122.182",180560789,11826,Northeast 145th Street,NA,NA,King County,Washington,98034
19025,8125200481,"47.4516,-122.26700000000001",230092963,16825,53rd Avenue South,NA,NA,King County,Washington,98188
19026,8857600540,"47.3841,-122.288",228924779,24309,35th Place South,NA,NA,King County,Washington,98032
19027,1901600090,"47.4663,-122.359",236526764,15212,20th Avenue Southwest,Seahurst,NA,King County,Washington,98166
19028,9144300120,"47.7619,-122.162",296008219,18501,133rd Place Northeast,NA,NA,King County,Washington,98072
19029,3401700031,"47.7397,-122.126",296159509,15693,160th Avenue Northeast,NA,NA,King County,Washington,98072
19030,5332200375,"47.6278,-122.292",156257697,1001,31st Avenue East,NA,Seattle,King County,Washington,98112
19031,8582400015,"47.7,-122.287",161416386,3823,Northeast 98th Street,Alicia Park,Seattle,King County,Washington,98115
19032,4131900042,"47.5728,-122.205",296120339,4024,100th Avenue Southeast,NA,NA,King County,Washington,98040
19033,3964400120,"47.5746,-122.311",157355273,3214,17th Avenue South,NA,Seattle,King County,Washington,98144
19034,2212600040,"47.3377,-122.194",231581302,11055,Southeast 295th Street,NA,NA,King County,Washington,98092
19035,8562750300,"47.538999999999994,-122.07",296088250,2198,Northwest Coyote Creek Lane,NA,NA,King County,Washington,98027
19036,2705600067,"47.6987,-122.365",156012508,9531,7th Avenue Northwest,Crown Hill,Seattle,King County,Washington,98117
19037,3023049143,"47.45,-122.334",67833149,NA,1st Avenue South,NA,NA,King County,Washington,98148-2794
19038,8944300110,"47.305,-122.37100000000001",230832274,33049,29th Avenue Southwest,Twin Lakes,NA,King County,Washington,98023
19039,7277100395,"47.7709,-122.39",296067130,2532,Northwest 195th Place,NA,NA,King County,Washington,98177
19040,9407001830,"47.4484,-121.772",296054406,16899,426th Place Southeast,Wilderness Rim,NA,King County,Washington,98045
19041,4406000620,"47.4292,-122.152",230896598,14117,Southeast 193rd Street,NA,NA,King County,Washington,98058
19042,2414600366,"47.5119,-122.339",232200516,319,Southwest 102nd Street,NA,Seattle,King County,Washington,98146
19043,98000870,"47.5862,-121.97",296109555,2464,277th Avenue Southeast,NA,NA,King County,Washington,98075
19044,9211500230,"47.2989,-122.38",230853583,33741,37th Place Southwest,NA,NA,King County,Washington,98023
19045,3600600065,"47.3855,-122.302",231765117,24031,25th Avenue South,Highline,NA,King County,Washington,98198
19046,7177300090,"47.6832,-122.304",156951458,7505,Ravenna Avenue Northeast,Ravenna,Seattle,King County,Washington,98115
19047,6664900410,"47.2909,-122.352",233527637,1215,Southwest 347th Place,NA,NA,King County,Washington,98023
19048,1853000530,"47.7283,-122.07600000000001",296045853,19698,Northeast 143rd Street,NA,NA,King County,Washington,98077
19049,3751604653,"47.2769,-122.264",233415787,36205,57th Avenue South,NA,NA,King County,Washington,98001
19050,8563001130,"47.6233,-122.102",296138452,1521,179th Place Northeast,NA,Bellevue,King County,Washington,98008
19051,1324079029,"47.5621,-121.86200000000001",296156928,35804,Southeast Fall City-Snoqualmie Road,NA,NA,King County,Washington,98024
19052,1236300214,"47.6869,-122.18700000000001",179708391,11516,Northeast 95th Street,NA,NA,King County,Washington,98033
19053,2525049086,"47.6177,-122.229",296028210,841,83rd Avenue Northeast,Eastland,NA,King County,Washington,98039
19054,8822900115,"47.7175,-122.292",22335255,3316,Northeast 123rd Street,NA,Seattle,King County,Washington,98125
19055,3832080610,"47.3352,-122.052",234327386,29775,218th Place Southeast,NA,NA,King County,Washington,98042
19056,1657300450,"47.3314,-122.20200000000001",233891437,10407,Southeast 302nd Street,NA,NA,King County,Washington,98092
19057,1151100035,"47.4793,-121.77600000000001",296053845,13512,423rd Avenue Southeast,NA,NA,King County,Washington,98045
19058,3876311490,"47.7338,-122.169",180178701,14514,129th Avenue Northeast,NA,NA,King County,Washington,98034
19059,9297300590,"47.5698,-122.375",159643728,3800,34th Avenue Southwest,NA,Seattle,King County,Washington,98126
19060,3260350100,"47.5225,-122.156",232405456,8903,139th Avenue Southeast,NA,NA,King County,Washington,98059
19061,3886902615,"47.683,-122.18700000000001",181283180,11433,Northeast 91st Street,NA,NA,King County,Washington,98033
19062,2193300620,"47.6923,-122.095",260344121,10239,186th Court Northeast,NA,NA,King County,Washington,98052
19063,7016100120,"47.7382,-122.182",180896235,11931,Northeast 153rd Place,NA,NA,King County,Washington,98034
19064,8857600220,"47.3864,-122.287",227360911,3545,South 240th Street,NA,NA,King County,Washington,98032
19065,1645000580,"47.2089,-122.00299999999999",231609917,1904,Florence Street,NA,NA,King County,Washington,98022
19066,4337600205,"47.479,-122.339",235994246,257,Southwest 138th Street,NA,NA,King County,Washington,98166
19067,1545805730,"47.3657,-122.04700000000001",220044006,26331,221st Court Southeast,Cherokee Bay,NA,King County,Washington,98038
19068,8650100120,"47.3604,-122.09100000000001",229659583,26953,189th Avenue Southeast,Lancaster Park,NA,King County,Washington,98042
19069,4047200820,"47.7656,-121.905",296139647,18815,324th Avenue Northeast,NA,NA,King County,Washington,98019
19070,1822059156,"47.4002,-122.21700000000001",231884330,22417,94th Avenue South,NA,NA,King County,Washington,98031
19071,8812401450,"47.6635,-122.32",154560132,4711,8th Avenue Northeast,NA,Seattle,King County,Washington,98105
19072,1854750090,"47.5647,-122.12799999999999",296157051,4401,160th Avenue Southeast,NA,Bellevue,King County,Washington,98006
19073,6071200455,"47.5531,-122.181",296092558,11819,Southeast 56th Street,NA,Bellevue,King County,Washington,98006
19074,6790200110,"47.5814,-122.05",296021708,3098,217th Avenue Southeast,NA,NA,King County,Washington,98075
19075,6710100131,"47.6339,-122.09",296143130,2552,West Lake Sammamish Parkway Northeast,NA,NA,King County,Washington,98052
19076,8856004415,"47.2749,-122.25200000000001",232265758,324,Tacoma Boulevard,NA,NA,King County,Washington,98001
19077,3276940100,"47.5874,-121.98200000000001",296152924,26798,Southeast 25th Street,NA,NA,King County,Washington,98075
19078,9407100300,"47.4444,-121.762",296134506,17245,434th Avenue Southeast,Wilderness Rim,NA,King County,Washington,98045
19079,1224049095,"47.5791,-122.23",52006906,NA,Island Crest Way,Mercer Heights,NA,King County,Washington,98040
19080,7899800586,"47.523999999999994,-122.359",161430881,8818,20th Avenue Southwest,Highland Park,Seattle,King County,Washington,98106
19081,2607730110,"47.4876,-121.8",97661041,NA,NA,Arrive Appartments,NA,King County,Washington,NA
19082,1781500180,"47.5275,-122.381",156554089,3737,Southwest Sullivan Street,Westwood,Seattle,King County,Washington,98126
19083,2341800195,"47.5526,-122.287",157492512,3635,South Lucile Street,Columbia City,Seattle,King County,Washington,98118
19084,52000067,"47.6302,-122.344",156792513,1213,Aurora Avenue North,South Lake Union,Seattle,King County,Washington,98109
19085,1972202023,"47.6523,-122.346",160100235,3650,Whitman Avenue North,NA,Seattle,King County,Washington,98103
19086,2919700540,"47.6893,-122.365",157022922,636,Northwest 83rd Street,Crown Hill,Seattle,King County,Washington,98117
19087,6613000375,"47.6598,-122.273",156949992,4243,51st Avenue Northeast,Laurelhurst,Seattle,King County,Washington,98105
19088,2391600735,"47.5645,-122.397",158412639,5015,Southwest Genesee Street,NA,Seattle,King County,Washington,98116
19089,1337300145,"47.6263,-122.314",151845211,1414,East Valley Street,NA,Seattle,King County,Washington,98112
19090,9164100035,"47.6821,-122.38799999999999",154882742,7325,24th Avenue Northwest,Loyal Heights,Seattle,King County,Washington,98117
19091,821069025,"47.3154,-122.079",232127701,19809,Southeast 319th Street,NA,NA,King County,Washington,98042
19092,1566100555,"47.6986,-122.29700000000001",157134809,2734,Northeast 96th Street,Alicia Park,Seattle,King County,Washington,98115
19093,2397100705,"47.638000000000005,-122.36200000000001",155503540,2104,4th Avenue West,NA,Seattle,King County,Washington,98119
19094,822069066,"47.4014,-122.069",233461092,20429,Southeast 222nd Street,NA,NA,King County,Washington,98038
19095,3834000820,"47.7278,-122.287",154813323,13545,39th Avenue Northeast,Cedar Park,Seattle,King County,Washington,98125
19096,1432700880,"47.4493,-122.171",232737159,12741,Southeast 171st Place,NA,NA,King County,Washington,98058
19097,3658700395,"47.6786,-122.31700000000001",225398918,NA,Northeast 68th Street,NA,Seattle,King County,Washington,98015
19098,1564000410,"47.5347,-122.155",115101409,NA,NA,NA,NA,King County,Washington,98056-1330
19099,984100450,"47.4346,-122.171",231089852,12621,Southeast 187th Place,Boulevard Place,NA,King County,Washington,98058
19100,4449800063,"47.6892,-122.39299999999999",154372933,8310,28th Avenue Northwest,Loyal Heights,Seattle,King County,Washington,98117
19101,7694600201,"47.5069,-122.367",232604064,2710,Southwest 107th Place,NA,Seattle,King County,Washington,98146
19102,844001145,"47.3107,-121.999",233890525,25728,Lawson Street,Lawson Hill Estates,Black Diamond,King County,Washington,98010
19103,8682281960,"47.7078,-122.01899999999999",296054604,24073,Adair Creek Way Northeast,NA,NA,King County,Washington,98053
19104,1604600790,"47.5633,-122.288",21423240,4437,Rainier Avenue South,Columbia City,Seattle,King County,Washington,98118
19105,1796380330,"47.3694,-122.083",230728670,19240,Southeast 259th Place,NA,NA,King County,Washington,98042
19106,3416600490,"47.6004,-122.292",21785104,3111,South Washington Street,NA,Seattle,King County,Washington,98144
19107,3904901520,"47.5662,-122.01700000000001",97229008,NA,Southeast 44th Street,Hunter's Ridge,NA,King County,Washington,98029
19108,1556200155,"47.6088,-122.294",157653471,727,30th Avenue,NA,Seattle,King County,Washington,98122
19109,567000401,"47.5928,-122.295",21914035,1114,29th Avenue South,NA,Seattle,King County,Washington,98144
19110,6450300673,"47.7337,-122.34299999999999",22397773,1259,North 145th Street,NA,Seattle,King County,Washington,98133
19111,4440400155,"47.5035,-122.259",159466595,5909,South Eastwood Drive,NA,Seattle,King County,Washington,98178
19112,2450000165,"47.5827,-122.195",296047582,3126,109th Avenue Southeast,NA,Bellevue,King County,Washington,98004
19113,9828701605,"47.6207,-122.29700000000001",158937823,214,27th Avenue East,NA,Seattle,King County,Washington,98112
19114,856000985,"47.6906,-122.213",179173433,703,17th Avenue West,NA,NA,King County,Washington,98033
19115,7504100360,"47.6346,-122.045",296090498,2724,221st Avenue Northeast,NA,NA,King County,Washington,98074
19116,7883606725,"47.5279,-122.318",156097722,1053,South Thistle Street,South Park,Seattle,King County,Washington,98108
19117,2926049564,"47.711000000000006,-122.32",22109438,11318,8th Avenue Northeast,NA,Seattle,King County,Washington,98125
19118,7418700040,"47.7758,-122.301",296009546,2674,Northeast 203rd Street,NA,NA,King County,Washington,98155
19119,3756900027,"47.7111,-122.211",178837439,9801,Northeast 124th Street,NA,NA,King County,Washington,98034
19120,7237300610,"47.3709,-122.125",230347795,25718,163rd Avenue Southeast,Fairfield,NA,King County,Washington,98042
19121,1312900180,"47.3397,-122.291",231684025,3215,South 292nd Street,NA,NA,King County,Washington,98001
19122,3824100211,"47.7714,-122.256",249566662,6340,Northeast 196th Street,NA,NA,King County,Washington,98028
19123,455000395,"47.6718,-122.359",155329016,128,Northwest 59th Street,NA,Seattle,King County,Washington,98107
19124,2472950120,"47.4273,-122.147",232805619,14608,Southeast 195th Place,NA,NA,King County,Washington,98058
19125,7977201709,"47.6855,-122.291",156227188,7719,35th Avenue Northeast,Wedgwood,Seattle,King County,Washington,98115
19126,5095400040,"47.4666,-122.072",231049331,20147,Southeast 152nd Street,NA,NA,King County,Washington,98059
19127,2324039152,"47.5523,-122.37899999999999",158069463,5445,37th Avenue Southwest,Morgan Junction,Seattle,King County,Washington,98126
19128,1442300035,"47.76,-122.34899999999999",296109357,784,North 180th Street,NA,NA,King County,Washington,98133
19129,6145601725,"47.7027,-122.346",155799144,937,North 102nd Street,NA,Seattle,King County,Washington,98133
19130,7137950210,"47.3273,-122.17299999999999",233707942,12677,Southeast 306th Court,NA,NA,King County,Washington,98092
19131,2720069019,"47.1853,-122.01700000000001",231927039,46319,244th Avenue Southeast,Glacier Vista,NA,King County,Washington,98022
19132,1560920040,"47.3988,-122.023",232699101,23809,Southeast 225th Street,The Highlands of Cedar River,NA,King County,Washington,98038
19133,7812801785,"47.4927,-122.24799999999999",231244108,6824,South 124th Street,NA,Seattle,King County,Washington,98178
19134,8860500300,"47.4615,-122.214",231858195,315,South 20th Place,Valley Vue,NA,King County,Washington,98055
19135,6142100090,"47.2202,-121.993",233777553,26118,Southeast 425th Street,NA,NA,King County,Washington,98022
19136,4083302225,"47.6559,-122.338",202468871,1610,North 40th Street,NA,Seattle,King County,Washington,98103
19137,2591700037,"47.5995,-122.198",296100727,1199,107th Avenue Southeast,NA,Bellevue,King County,Washington,98004
19138,5458300580,"47.626999999999995,-122.345",159961231,819,6th Avenue North,South Lake Union,Seattle,King County,Washington,98109
19139,3362400650,"47.681999999999995,-122.34700000000001",21838468,768,North 73rd Street,NA,Seattle,King County,Washington,98103
19140,5553300375,"47.6321,-122.39299999999999",157014425,1452,28th Avenue West,NA,Seattle,King County,Washington,98199
19141,2024059111,"47.5535,-122.191",296055156,5613,Lake Washington Boulevard Southeast,NA,Bellevue,King County,Washington,98006
19142,6649900090,"47.7745,-122.368",296082150,946,Northwest 200th Street,NA,NA,King County,Washington,98177
19143,3356403400,"47.2861,-122.25299999999999",231020721,615,Celery Avenue,NA,NA,King County,Washington,98001
19144,2771604190,"47.6375,-122.38799999999999",155395442,2341,West Crockett Street,Southeast Magnolia,Seattle,King County,Washington,98199
19145,6638900265,"47.6916,-122.37",155623648,8536,11th Avenue Northwest,Crown Hill,Seattle,King County,Washington,98117
19146,8731960540,"47.3149,-122.38600000000001",231481270,32052,41st Place Southwest,Twin Lakes,NA,King County,Washington,98023
19147,7853301400,"47.5422,-121.88799999999999",142700821,NA,NA,NA,NA,King County,Washington,98024
19148,123039176,"47.5108,-122.366",231093012,10249,26th Avenue Southwest,NA,Seattle,King County,Washington,98146
19149,4178500150,"47.3604,-122.089",232796180,18920,Southeast 270th Street,Lancaster Park,NA,King County,Washington,98042
